organism,drug_code,drug_name,drug_class,omega,period,AIC,month,seasonal_deviate,sem
E. coli,NIT,Nitrofurantoin,Nitrofurans,0.5235987755982988,12,199760.66509713026,6,-0.004458255204153794,0.006905250937152272
E. coli,NIT,Nitrofurantoin,Nitrofurans,0.5235987755982988,12,199760.66509713026,7,-0.021192114474995503,0.006612526260814756
E. coli,NIT,Nitrofurantoin,Nitrofurans,0.5235987755982988,12,199760.66509713026,8,-0.025819263840356974,0.00643428917453939
E. coli,NIT,Nitrofurantoin,Nitrofurans,0.5235987755982988,12,199760.66509713026,9,-0.035500961457883645,0.0064824356541627
E. coli,NIT,Nitrofurantoin,Nitrofurans,0.5235987755982988,12,199760.66509713026,10,-0.023031764197059244,0.006730144622720381
E. coli,NIT,Nitrofurantoin,Nitrofurans,0.5235987755982988,12,199760.66509713026,11,-0.006180324530937234,0.007181822092711129
E. coli,NIT,Nitrofurantoin,Nitrofurans,0.5235987755982988,12,199760.66509713026,12,0.013143574508122221,0.0071750449702777126
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,1,-0.02967110848158676,0.019674754858917527
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,2,0.03877393389731472,0.02092042056730493
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,3,-0.006057019772684098,0.019765607951985276
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,4,-0.021783684214745816,0.019835253544899872
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,5,0.026165582315149923,0.01916512005194149
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,6,0.018556180356552487,0.018862286060135493
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,7,-0.03453269278051353,0.01823588551386814
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,8,-0.02898890561242954,0.017820030465390425
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,9,0.010458501021905256,0.018057025365659785
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,10,0.02148441774522957,0.017918052348635517
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,11,-0.004394360039829203,0.018901228205603308
E. coli,TET,Tetracycline,Tetracyclines,1.0471975511965976,6,421802.5506551778,12,0.01433541638452671,0.018993472046753203
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,1,-0.011482669315256924,0.019674776645275813
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,2,0.05362195523045619,0.02092043633820642
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,3,0.005434343104223553,0.019765596684370453
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,4,-0.01364694305084209,0.019835247520712484
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,5,0.030619859276582628,0.019165075369874048
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,6,0.019754893778365534,0.01886213135068864
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,7,-0.03661557589282941,0.01823597432193402
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,8,-0.03433789762197967,0.017820073036383863
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,9,0.0018247906501489785,0.018056996923777168
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,10,0.009572343804179581,0.017918009315454505
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,11,-0.019592532491590865,0.018901227903037745
E. coli,TET,Tetracycline,Tetracyclines,0.5235987755982988,12,421803.0653696717,12,-0.004120952629280901,0.01899365563148482
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,1.0471975511965976,6,64181.48090955714,1,-0.011945236714315091,0.02645717212283587
K. pneumoniae,AMC,Amoxicillin/Clavulanate,Penicillins,1.0471975511965976,6,64181.48090955714,2,0.01561723433889459,0.029666429299229274
